id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,dew_max,dew_min,dew_avg,Wind_maxMS,et0
277,1/20/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.56,8.42
278,1/20/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,5.78,7.43
279,1/20/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,7.12,8.84
280,1/20/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.56,10.24
281,1/20/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,5.33,8.84
282,1/20/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,6.67,9.73
283,1/20/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,5.78,5.75
284,1/20/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.12,5.43
285,1/20/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,5.78,4.03
286,1/21/2019 6:00,22.8,17,18,52.675,51.775,53.525,17.8,11,12.5,5.33,3.42
287,1/21/2019 7:00,23.6,17.8,18.8,48.345,47.445,49.195,18.6,11.8,13.3,6.67,4.16
288,1/21/2019 8:00,27.3,21.5,22.5,45.455,44.555,46.305,22.3,15.5,17,5.78,5.74
289,1/21/2019 9:00,28.4,22.6,23.6,38.705,37.805,39.555,23.4,16.6,18.1,5.78,6.61
290,1/21/2019 10:00,29.1,23.3,24.3,34.675,33.775,35.525,24.1,17.3,18.8,5.78,7.23
291,1/21/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,5.78,7.43
292,1/21/2019 12:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,5.78,7.36
293,1/21/2019 13:00,31.95,26.15,27.15,27.675,26.775,28.525,26.95,20.15,21.65,6.67,9.25
294,1/21/2019 14:00,33.3,27.5,28.5,28.675,27.775,29.525,28.3,21.5,23,6.67,9.73
295,1/21/2019 15:00,33.15,27.35,28.35,30.015,29.115,30.865,28.15,21.35,22.85,6.67,9.59
296,1/21/2019 16:00,29,23.2,24.2,55.175,54.275,56.025,24,17.2,18.7,7.12,6.49
297,1/21/2019 17:00,27.55,21.75,22.75,58.045,57.145,58.895,22.55,15.75,17.25,8.9,5.41
298,1/21/2019 18:00,25.25,19.45,20.45,59.655,58.755,60.505,20.25,13.45,14.95,5.78,3.86
299,1/22/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,6.67,3.31
300,1/22/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,6.67,4.59
301,1/22/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
302,1/22/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,7.56,7.56
303,1/22/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,6.67,7.85
304,1/22/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,7.12,8.68
305,1/22/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,5.78,7.55
306,1/22/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.56,10.24
307,1/22/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,7.12,10.55
308,1/22/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,7.56,10.55
309,1/22/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,6.67,6.14
310,1/22/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,6.67,5.18
311,1/22/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,7.56,4.31
312,1/23/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,7.12,3.37
313,1/23/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,6.67,4.59
314,1/23/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,5.78,5.74
315,1/23/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,6.67,7.09
316,1/23/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.12,8.42
317,1/23/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,6.67,8.08
318,1/23/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
319,1/23/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,6.67,9.46
320,1/23/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,5.78,8.84
321,1/23/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,5.78,8.84
322,1/23/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,5.78,5.75
323,1/23/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
324,1/23/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
325,1/24/2019 6:00,24.35,18.55,19.55,49.2,48.3,50.05,19.35,12.55,14.05,5.78,4.29
326,1/24/2019 7:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
327,1/24/2019 8:00,28.6,22.8,23.8,38.02,37.12,38.87,23.6,16.8,18.3,6.67,7.14
328,1/24/2019 9:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.12,8.42
329,1/24/2019 10:00,29.8,24,25,35.9,35,36.75,24.8,18,19.5,5.78,7.25
330,1/24/2019 11:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,5.78,7.55
331,1/24/2019 12:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,6.67,9.46
332,1/24/2019 13:00,33.7,27.9,28.9,28.9,28,29.75,28.7,21.9,23.4,5.33,8.81
333,1/24/2019 14:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,5.33,8.84
334,1/24/2019 15:00,29.35,23.55,24.55,54,53.1,54.85,24.35,17.55,19.05,5.78,5.82
335,1/24/2019 16:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
336,1/24/2019 17:00,25.8,20,21,60,59.1,60.85,20.8,14,15.5,7.12,4.21
337,1/24/2019 18:00,23.8,18,19,59.035,58.135,59.885,18.8,12,13.5,6.67,3.25
338,1/25/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,6.67,3.31
339,1/25/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,5.78,4.38
340,1/25/2019 8:00,27.65,21.85,22.85,45.5,44.6,46.35,22.65,15.85,17.35,5.78,5.74
341,1/25/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,6.67,7.09
342,1/25/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.56,8.42
343,1/25/2019 11:00,29.8,24,25,35.5,34.6,36.35,24.8,18,19.5,6.67,7.92
344,1/25/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
345,1/25/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.12,10.24
346,1/25/2019 14:00,33.7,27.9,28.9,29.6,28.7,30.45,28.7,21.9,23.4,7.56,10.47
347,1/25/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,8.01,11.3
348,1/25/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,7.56,6.49
349,1/25/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
350,1/25/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
351,1/26/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,7.12,3.37
352,1/26/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,7.12,4.78
353,1/26/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,7.56,6.49
354,1/26/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,7.56,7.56
355,1/26/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,6.67,7.85
356,1/26/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,6.67,8.08
357,1/26/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
358,1/26/2019 13:00,31.3,25.5,26.5,27.675,26.775,28.525,26.3,19.5,21,5.78,8.31
359,1/26/2019 14:00,31.5,25.7,26.7,28.675,27.775,29.525,26.5,19.7,21.2,7.56,9.76
360,1/26/2019 15:00,31.3,25.5,26.5,30.015,29.115,30.865,26.3,19.5,21,7.56,9.59
361,1/26/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,6.67,6.14
362,1/26/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.12,5.43
363,1/26/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
364,1/27/2019 6:00,22.75,16.95,17.95,49.2,48.3,50.05,17.75,10.95,12.45,5.78,3.52
365,1/27/2019 7:00,24.35,18.55,19.55,45.455,44.555,46.305,19.35,12.55,14.05,6.67,4.88
366,1/27/2019 8:00,27.65,21.85,22.85,38.02,37.12,38.87,22.65,15.85,17.35,5.78,6.27
367,1/27/2019 9:00,28.6,22.8,23.8,34.675,33.775,35.525,23.6,16.8,18.3,6.67,7.47
368,1/27/2019 10:00,29.2,23.4,24.4,35.9,35,36.75,24.2,17.4,18.9,6.67,7.72
369,1/27/2019 11:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,6.67,8
370,1/27/2019 12:00,30.55,24.75,25.75,27.675,26.775,28.525,25.55,18.75,20.25,6.67,8.77
371,1/27/2019 13:00,31.7,25.9,26.9,28.9,28,29.75,26.7,19.9,21.4,7.12,9.71
372,1/27/2019 14:00,31.5,25.7,26.7,30.015,29.115,30.865,26.5,19.7,21.2,7.12,9.59
373,1/27/2019 15:00,31.7,25.9,26.9,54,53.1,54.85,26.7,19.9,21.4,6.67,7.08
374,1/27/2019 16:00,29.35,23.55,24.55,58.045,57.145,58.895,24.35,17.55,19.05,5.78,5.54
375,1/27/2019 17:00,27.85,22.05,23.05,60,59.1,60.85,22.85,16.05,17.55,5.78,4.76
376,1/27/2019 18:00,25.8,20,21,59.035,58.135,59.885,20.8,14,15.5,6.67,4.18
377,1/28/2019 6:00,22.75,16.95,17.95,48.345,47.445,49.195,17.75,10.95,12.45,7.56,3.83
378,1/28/2019 7:00,24.35,18.55,19.55,45.5,44.6,46.35,19.35,12.55,14.05,7.12,5.1
379,1/28/2019 8:00,27.65,21.85,22.85,38.955,38.055,39.805,22.65,15.85,17.35,5.78,6.22
380,1/28/2019 9:00,28.2,22.4,23.4,34.675,33.775,35.525,23.2,16.4,17.9,6.67,7.47
381,1/28/2019 10:00,28.7,22.9,23.9,35.5,34.6,36.35,23.7,16.9,18.4,6.67,7.39
382,1/28/2019 11:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,5.33,7.36
383,1/28/2019 12:00,30.6,24.8,25.8,27.675,26.775,28.525,25.6,18.8,20.3,6.67,8.77
384,1/28/2019 13:00,31.5,25.7,26.7,29.6,28.7,30.45,26.5,19.7,21.2,8.01,10.33
385,1/28/2019 14:00,31.4,25.6,26.6,30.015,29.115,30.865,26.4,19.6,21.1,6.67,8.89
386,1/28/2019 15:00,31.7,25.9,26.9,55.175,54.275,56.025,26.7,19.9,21.4,7.12,7.46
387,1/28/2019 16:00,29.6,23.8,24.8,53.7,52.8,54.55,24.6,17.8,19.3,6.67,6.3
388,1/28/2019 17:00,27.7,21.9,22.9,54.7,53.8,55.55,22.7,15.9,17.4,6.67,5.34
389,1/28/2019 18:00,25.8,20,21,56.7,55.8,57.55,20.8,14,15.5,7.12,4.62
390,1/29/2019 6:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,7.56,4.78
391,1/29/2019 7:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
392,1/29/2019 8:00,28.2,22.4,23.4,38.955,38.055,39.805,23.2,16.4,17.9,6.67,7.09
393,1/29/2019 9:00,28.7,22.9,23.9,34.675,33.775,35.525,23.7,16.9,18.4,6.67,7.47
394,1/29/2019 10:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,7.12,8.68
395,1/29/2019 11:00,30.6,24.8,25.8,34.235,33.335,35.085,25.6,18.8,20.3,5.78,7.55
396,1/29/2019 12:00,31.5,25.7,26.7,27.675,26.775,28.525,26.5,19.7,21.2,7.12,9.84
397,1/29/2019 13:00,31.4,25.6,26.6,28.675,27.775,29.525,26.4,19.6,21.1,5.78,8.25
398,1/29/2019 14:00,31.7,25.9,26.9,30.015,29.115,30.865,26.7,19.9,21.4,7.12,9.59
399,1/29/2019 15:00,29.6,23.8,24.8,55.175,54.275,56.025,24.6,17.8,19.3,7.56,6.49
400,1/29/2019 16:00,27.7,21.9,22.9,58.045,57.145,58.895,22.7,15.9,17.4,6.67,4.99
401,1/29/2019 17:00,25.8,20,21,57.7,56.8,58.55,20.8,14,15.5,7.56,4.52
402,1/29/2019 18:00,23.3,17.5,18.5,59.1,58.2,59.95,18.3,11.5,13,7.12,3.07
403,1/30/2019 6:00,24.35,18.55,19.55,26.7,25.8,27.55,19.35,12.55,14.05,7.56,7.14
404,1/30/2019 7:00,27.65,21.85,22.85,14.98,14.08,15.83,22.65,15.85,17.35,7.56,9.43
405,1/30/2019 8:00,27.3,21.5,22.5,24.15,23.25,25,22.3,15.5,17,7.12,8.54
406,1/30/2019 9:00,28.6,22.8,23.8,11.98,11.08,12.83,23.6,16.8,18.3,6.67,9.31
407,1/30/2019 10:00,29.8,24,25,10.7,9.8,11.55,24.8,18,19.5,6.67,9.85
408,1/30/2019 11:00,31.3,25.5,26.5,10.26,9.36,11.11,26.3,19.5,21,6.67,10.33
409,1/30/2019 12:00,31.8,26,27,11.07,10.17,11.92,26.8,20,21.5,6.67,10.37
410,1/30/2019 13:00,32.2,26.4,27.4,11.7,10.8,12.55,27.2,20.4,21.9,6.67,10.56
411,1/30/2019 14:00,32.7,26.9,27.9,13.98,13.08,14.83,27.7,20.9,22.4,6.67,10.39
412,1/30/2019 15:00,29.6,23.8,24.8,16.98,16.08,17.83,24.6,17.8,19.3,6.67,9.23
413,1/30/2019 16:00,28.3,22.5,23.5,37.7,36.8,38.55,23.3,16.5,18,7.56,7.71
414,1/30/2019 17:00,26.3,20.5,21.5,24.59,23.69,25.44,21.3,14.5,16,7.12,8.14
415,1/30/2019 18:00,25.3,19.5,20.5,26.7,25.8,27.55,20.3,13.5,15,7.12,7.54
416,1/31/2019 6:00,24.35,18.55,19.55,26.7,25.8,27.55,19.35,12.55,14.05,7.56,7.14
417,1/31/2019 7:00,27.65,21.85,22.85,14.98,14.08,15.83,22.65,15.85,17.35,6.67,8.75
418,1/31/2019 8:00,28.3,22.5,23.5,12.7,11.8,13.55,23.3,16.5,18,7.12,10.03
419,1/31/2019 9:00,28.6,22.8,23.8,11.98,11.08,12.83,23.6,16.8,18.3,7.56,10.06
420,1/31/2019 10:00,30.3,24.5,25.5,10.7,9.8,11.55,25.3,18.5,20,8.01,11.67
421,1/31/2019 11:00,31.3,25.5,26.5,10.26,9.36,11.11,26.3,19.5,21,8.46,12.06
422,1/31/2019 12:00,31.8,26,27,11.07,10.17,11.92,26.8,20,21.5,8.01,12.11
423,1/31/2019 13:00,32.3,26.5,27.5,11.7,10.8,12.55,27.3,20.5,22,8.01,12.35
424,1/31/2019 14:00,34.3,28.5,29.5,13.98,13.08,14.83,29.3,22.5,24,7.12,11.99
425,1/31/2019 15:00,36.3,30.5,31.5,16.98,16.08,17.83,31.3,24.5,26,6.67,11.4
426,1/31/2019 16:00,37.3,31.5,32.5,40.9,40,41.75,32.3,25.5,27,7.56,11.23
427,1/31/2019 17:00,36.9,31.1,32.1,24.59,23.69,25.44,31.9,25.1,26.6,7.12,12.11
428,1/31/2019 18:00,36.3,30.5,31.5,26.6,25.7,27.45,31.3,24.5,26,7.56,11.83
429,5/1/2018 6:00,31.4,27.3,27.8,20.5,15.7,18.55,24.5,18.8,21.4,6.26,10.08
430,5/1/2018 7:00,32.7,28.6,29.1,8.78,3.98,6.83,25.8,20.1,22.7,5.82,9.99
431,5/1/2018 8:00,33,28.9,29.4,6.7,1.9,4.75,26.1,20.4,23,6.26,11.38
432,5/1/2018 9:00,33,28.9,29.4,5.78,0.98,3.83,26.1,20.4,23,5.82,10.25
433,5/1/2018 10:00,35.4,31.3,31.8,5.2,0.4,3.25,28.5,22.8,25.4,5.82,10.79
434,5/1/2018 11:00,37.4,33.3,33.8,4.06,-0.74,2.11,30.5,24.8,27.4,5.82,11.21
435,5/1/2018 12:00,37.7,33.6,34.1,4.87,0.07,2.92,30.8,25.1,27.7,6.26,12.55
436,5/1/2018 13:00,38.4,34.3,34.8,5.8,1,3.85,31.5,25.8,28.4,5.82,11.4
437,5/1/2018 14:00,39.4,35.3,35.8,7.78,2.98,5.83,32.5,26.8,29.4,6.26,13.01
438,5/1/2018 15:00,39.4,35.3,35.8,11.73,6.93,9.78,32.5,26.8,29.4,6.71,12.86
439,5/1/2018 16:00,38.7,34.6,35.1,31.5,26.7,29.55,31.8,26.1,28.7,7.16,12.68
440,5/1/2018 17:00,40,35.9,36.4,18.39,13.59,16.44,33.1,27.4,30,6.26,12.69
441,5/1/2018 18:00,39.3,35.2,35.7,20.4,15.6,18.45,32.4,26.7,29.3,5.82,11.15
442,5/2/2018 6:00,39.18,35.08,35.58,20.5,15.7,18.55,32.28,26.58,29.18,5.82,11.15
443,5/2/2018 7:00,39.4,35.3,35.8,8.78,3.98,6.83,32.5,26.8,29.4,5.37,11.55
444,5/2/2018 8:00,39.9,35.8,36.3,6.4,1.6,4.45,33,27.3,29.9,7.16,14.35
445,5/2/2018 9:00,41.1,37,37.5,5.78,0.98,3.83,34.2,28.5,31.1,6.71,13.53
446,5/2/2018 10:00,41.6,37.5,38,4.5,-0.3,2.55,34.7,29,31.6,6.71,13.49
447,5/2/2018 11:00,41.9,37.8,38.3,4.06,-0.74,2.11,35,29.3,31.9,7.16,14.94
448,5/2/2018 12:00,42,37.9,38.4,5.2,0.4,3.25,35.1,29.4,32,6.71,13.64
449,5/2/2018 13:00,43.2,39.1,39.6,5.5,0.7,3.55,36.3,30.6,33.2,6.26,13.98
450,5/2/2018 14:00,44,39.9,40.4,7.78,2.98,5.83,37.1,31.4,34,6.71,14.05
451,5/2/2018 15:00,40.4,36.3,36.8,10.2,5.4,8.25,33.5,27.8,30.4,5.82,11.7
452,5/2/2018 16:00,39.6,35.5,36,31.5,26.7,29.55,32.7,27,29.6,6.26,11.89
453,5/2/2018 17:00,40.1,36,36.5,18.39,13.59,16.44,33.2,27.5,30.1,7.6,14.12
454,5/2/2018 18:00,38.4,34.3,34.8,20.4,15.6,18.45,31.5,25.8,28.4,6.26,12.18
455,5/3/2018 6:00,34.1,30,30.5,20.5,15.7,18.55,27.2,21.5,24.1,7.16,12
456,5/3/2018 7:00,43,38.9,39.4,8.78,3.98,6.83,36.1,30.4,33,6.71,13.81
457,5/3/2018 8:00,42.4,38.3,38.8,6.5,1.7,4.55,35.5,29.8,32.4,7.16,15.22
458,5/3/2018 9:00,43.4,39.3,39.8,5.78,0.98,3.83,36.5,30.8,33.4,6.71,13.98
459,5/3/2018 10:00,44.4,40.3,40.8,4.5,-0.3,2.55,37.5,31.8,34.4,6.71,14.2
460,5/3/2018 11:00,45,40.9,41.4,4.06,-0.74,2.11,38.1,32.4,35,6.71,14.3
461,5/3/2018 12:00,45.3,41.2,41.7,4.87,0.07,2.92,38.4,32.7,35.3,6.26,14.41
462,5/3/2018 13:00,46.4,42.3,42.8,5.5,0.7,3.55,39.5,33.8,36.4,6.26,14.62
463,5/3/2018 14:00,46,41.9,42.4,7.78,2.98,5.83,39.1,33.4,36,7.16,16.12
464,5/3/2018 15:00,44.4,40.3,40.8,10.78,5.98,8.83,37.5,31.8,34.4,5.82,12.48
465,5/3/2018 16:00,42.4,38.3,38.8,33.3,28.5,31.35,35.5,29.8,32.4,6.71,12.74
466,5/3/2018 17:00,41.1,37,37.5,18.39,13.59,16.44,34.2,28.5,31.1,6.71,13.1
467,5/3/2018 18:00,40.4,36.3,36.8,20.5,15.7,18.55,33.5,27.8,30.4,5.82,11.38
468,5/4/2018 6:00,32.3,28.2,28.7,20.6,15.8,18.65,25.4,19.7,22.3,6.26,10.39
469,5/4/2018 7:00,34.4,30.3,30.8,8.78,3.98,6.83,27.5,21.8,24.4,6.26,11.68
470,5/4/2018 8:00,34.9,30.8,31.3,6.5,1.7,4.55,28,22.3,24.9,6.71,11.74
471,5/4/2018 9:00,34.3,30.2,30.7,5.78,0.98,3.83,27.4,21.7,24.3,7.16,12.96
472,5/4/2018 10:00,35.3,31.2,31.7,4.5,-0.3,2.55,28.4,22.7,25.3,5.82,10.8
473,5/4/2018 11:00,35.4,31.3,31.8,4.06,-0.74,2.11,28.5,22.8,25.4,6.26,12.09
474,5/4/2018 12:00,35.7,31.6,32.1,4.87,0.07,2.92,28.8,23.1,25.7,5.82,10.77
475,5/4/2018 13:00,37,32.9,33.4,5.5,0.7,3.55,30.1,24.4,27,7.16,13.7
476,5/4/2018 14:00,37.4,33.3,33.8,7.78,2.98,5.83,30.5,24.8,27.4,5.82,11.16
477,5/4/2018 15:00,38,33.9,34.4,10.78,5.98,8.83,31.1,25.4,28,6.71,12.51
478,5/4/2018 16:00,38.7,34.6,35.1,31.5,26.7,29.55,31.8,26.1,28.7,6.26,11.59
479,5/4/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,6.26,12.83
480,5/4/2018 18:00,40.6,36.5,37,20.6,15.8,18.65,33.7,28,30.6,6.26,12.7
481,5/5/2018 6:00,39.18,35.08,35.58,20.5,15.7,18.55,32.28,26.58,29.18,6.71,12.47
482,5/5/2018 7:00,43.4,39.3,39.8,8.78,3.98,6.83,36.5,30.8,33.4,6.71,13.93
483,5/5/2018 8:00,44.76,40.66,41.16,5.8,1,3.85,37.86,32.16,34.76,6.26,14.15
484,5/5/2018 9:00,47.4,43.3,43.8,5.78,0.98,3.83,40.5,34.8,37.4,7.16,16.53
485,5/5/2018 10:00,46.9,42.8,43.3,4.7,-0.1,2.75,40,34.3,36.9,6.71,14.58
486,5/5/2018 11:00,47.4,43.3,43.8,4.06,-0.74,2.11,40.5,34.8,37.4,7.16,16.53
487,5/5/2018 12:00,47.4,43.3,43.8,4.87,0.07,2.92,40.5,34.8,37.4,6.26,14.82
488,5/5/2018 13:00,43,39,40,5.5,0.7,3.55,58.5,52.8,55.4,6.26,13.94
489,5/5/2018 14:00,48.9,44.8,45.3,7.78,2.98,5.83,42,36.3,38.9,6.26,14.98
490,5/5/2018 15:00,45.4,41.3,41.8,10.78,5.98,8.83,38.5,32.8,35.4,5.82,12.66
491,5/5/2018 16:00,41.4,37.3,37.8,31.5,26.7,29.55,34.5,28.8,31.4,7.16,13.77
492,5/5/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,6.26,12.83
493,5/5/2018 18:00,40.4,36.3,36.8,20.5,15.7,18.55,33.5,27.8,30.4,6.26,12.74
494,5/6/2018 6:00,32.3,28.2,28.7,20.5,15.7,18.55,25.4,19.7,22.3,6.26,10.39
495,5/6/2018 7:00,34.4,30.3,30.8,8.78,3.98,6.83,27.5,21.8,24.4,6.71,11.68
496,5/6/2018 8:00,34.9,30.8,31.3,6.9,2.1,4.95,28,22.3,24.9,7.16,12.84
497,5/6/2018 9:00,34.3,30.2,30.7,5.78,0.98,3.83,27.4,21.7,24.3,6.26,11.82
498,5/6/2018 10:00,35.3,31.2,31.7,5.3,0.5,3.35,28.4,22.7,25.3,6.26,12.07
499,5/6/2018 11:00,35.4,31.3,31.8,4.06,-0.74,2.11,28.5,22.8,25.4,5.82,10.8
500,5/6/2018 12:00,35.7,31.6,32.1,4.87,0.07,2.92,28.8,23.1,25.7,6.26,12.05
501,5/6/2018 13:00,37,32.9,33.4,5.5,0.7,3.55,30.1,24.4,27,6.71,12.45
502,5/6/2018 14:00,37.4,33.3,33.8,7.78,2.98,5.83,30.5,24.8,27.4,6.26,12.51
503,5/6/2018 15:00,38,33.9,34.4,10.78,5.98,8.83,31.1,25.4,28,6.26,12.51
504,5/6/2018 16:00,38.7,34.6,35.1,31.5,26.7,29.55,31.8,26.1,28.7,7.16,12.68
505,5/6/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,6.71,12.83
506,5/6/2018 18:00,40.6,36.5,37,20.5,15.7,18.55,33.7,28,30.6,6.26,12.7
507,5/7/2018 6:00,32.3,28.2,28.7,20.8,16,18.85,25.4,19.7,22.3,6.26,10.35
508,5/7/2018 7:00,34.4,30.3,30.8,8.78,3.98,6.83,27.5,21.8,24.4,7.16,12.79
509,5/7/2018 8:00,34.9,30.8,31.3,6.7,1.9,4.75,28,22.3,24.9,6.71,11.74
510,5/7/2018 9:00,34.3,30.2,30.7,5.78,0.98,3.83,27.4,21.7,24.3,6.71,11.82
511,5/7/2018 10:00,35.3,31.2,31.7,4.7,-0.1,2.75,28.4,22.7,25.3,6.71,12.09
512,5/7/2018 11:00,35.4,31.3,31.8,4.06,-0.74,2.11,28.5,22.8,25.4,6.26,12.09
513,5/7/2018 12:00,35.7,31.6,32.1,4.87,0.07,2.92,28.8,23.1,25.7,6.26,12.05
514,5/7/2018 13:00,37,32.9,33.4,5.5,0.7,3.55,30.1,24.4,27,6.26,12.45
515,5/7/2018 14:00,37.4,33.3,33.8,7.78,2.98,5.83,30.5,24.8,27.4,7.16,13.76
516,5/7/2018 15:00,38,33.9,34.4,10.78,5.98,8.83,31.1,25.4,28,6.71,12.51
517,5/7/2018 16:00,38.7,34.6,35.1,31.5,26.7,29.55,31.8,26.1,28.7,6.71,11.59
518,5/7/2018 17:00,40.4,36.3,36.8,18.39,13.59,16.44,33.5,27.8,30.4,6.26,12.83
519,5/7/2018 18:00,40.6,36.5,37,20.5,15.7,18.55,33.7,28,30.6,7.6,13.98
520,5/8/2018 6:00,39.18,35.08,35.58,21.3,16.5,19.35,32.28,26.58,29.18,5.82,11.11
521,5/8/2018 7:00,43.4,39.3,39.8,8.78,3.98,6.83,36.5,30.8,33.4,6.71,13.93
522,5/8/2018 8:00,44.76,40.66,41.16,6.5,1.7,4.55,37.86,32.16,34.76,6.26,14.15
523,5/8/2018 9:00,44.7,40.6,41.1,5.78,0.98,3.83,37.8,32.1,34.7,6.71,14.16
524,5/8/2018 10:00,45.4,41.3,41.8,4.5,-0.3,2.55,38.5,32.8,35.4,6.26,14.41
525,5/8/2018 11:00,45.3,41.2,41.7,4.06,-0.74,2.11,38.4,32.7,35.3,6.26,14.41
