id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,dew_max,dew_min,dew_avg,Wind_maxMS,et0
277,1/20/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.56,8.42
278,1/20/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,5.78,7.43
279,1/20/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,7.12,8.84
280,1/20/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.56,10.24
281,1/20/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,5.33,8.84
282,1/20/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,6.67,9.73
283,1/20/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,5.78,5.75
284,1/20/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.12,5.43
285,1/20/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,5.78,4.03
286,1/21/2019 6:00,22.8,17,18,52.675,51.775,53.525,17.8,11,12.5,5.33,3.42
287,1/21/2019 7:00,23.6,17.8,18.8,48.345,47.445,49.195,18.6,11.8,13.3,6.67,4.16
288,1/21/2019 8:00,27.3,21.5,22.5,45.455,44.555,46.305,22.3,15.5,17,5.78,5.74
289,1/21/2019 9:00,28.4,22.6,23.6,38.705,37.805,39.555,23.4,16.6,18.1,5.78,6.61
290,1/21/2019 10:00,29.1,23.3,24.3,34.675,33.775,35.525,24.1,17.3,18.8,5.78,7.23
291,1/21/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,5.78,7.43
292,1/21/2019 12:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,5.78,7.36
293,1/21/2019 13:00,31.95,26.15,27.15,27.675,26.775,28.525,26.95,20.15,21.65,6.67,9.25
294,1/21/2019 14:00,33.3,27.5,28.5,28.675,27.775,29.525,28.3,21.5,23,6.67,9.73
295,1/21/2019 15:00,33.15,27.35,28.35,30.015,29.115,30.865,28.15,21.35,22.85,6.67,9.59
296,1/21/2019 16:00,29,23.2,24.2,55.175,54.275,56.025,24,17.2,18.7,7.12,6.49
297,1/21/2019 17:00,27.55,21.75,22.75,58.045,57.145,58.895,22.55,15.75,17.25,8.9,5.41
298,1/21/2019 18:00,25.25,19.45,20.45,59.655,58.755,60.505,20.25,13.45,14.95,5.78,3.86
299,1/22/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,6.67,3.31
300,1/22/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,6.67,4.59
301,1/22/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
302,1/22/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,7.56,7.56
303,1/22/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,6.67,7.85
304,1/22/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,7.12,8.68
305,1/22/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,5.78,7.55
306,1/22/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.56,10.24
307,1/22/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,7.12,10.55
308,1/22/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,7.56,10.55
309,1/22/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,6.67,6.14
310,1/22/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,6.67,5.18
311,1/22/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,7.56,4.31
312,1/23/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,7.12,3.37
313,1/23/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,6.67,4.59
314,1/23/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,5.78,5.74
315,1/23/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,6.67,7.09
316,1/23/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.12,8.42
317,1/23/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,6.67,8.08
318,1/23/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
319,1/23/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,6.67,9.46
320,1/23/2019 14:00,33.7,27.9,28.9,28.675,27.775,29.525,28.7,21.9,23.4,5.78,8.84
321,1/23/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,5.78,8.84
322,1/23/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,5.78,5.75
323,1/23/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
324,1/23/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
325,1/24/2019 6:00,24.35,18.55,19.55,49.2,48.3,50.05,19.35,12.55,14.05,5.78,4.29
326,1/24/2019 7:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
327,1/24/2019 8:00,28.6,22.8,23.8,38.02,37.12,38.87,23.6,16.8,18.3,6.67,7.14
328,1/24/2019 9:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.12,8.42
329,1/24/2019 10:00,29.8,24,25,35.9,35,36.75,24.8,18,19.5,5.78,7.25
330,1/24/2019 11:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,5.78,7.55
331,1/24/2019 12:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,6.67,9.46
332,1/24/2019 13:00,33.7,27.9,28.9,28.9,28,29.75,28.7,21.9,23.4,5.33,8.81
333,1/24/2019 14:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,5.33,8.84
334,1/24/2019 15:00,29.35,23.55,24.55,54,53.1,54.85,24.35,17.55,19.05,5.78,5.82
335,1/24/2019 16:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
336,1/24/2019 17:00,25.8,20,21,60,59.1,60.85,20.8,14,15.5,7.12,4.21
337,1/24/2019 18:00,23.8,18,19,59.035,58.135,59.885,18.8,12,13.5,6.67,3.25
338,1/25/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,6.67,3.31
339,1/25/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,5.78,4.38
340,1/25/2019 8:00,27.65,21.85,22.85,45.5,44.6,46.35,22.65,15.85,17.35,5.78,5.74
341,1/25/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,6.67,7.09
342,1/25/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,7.56,8.42
343,1/25/2019 11:00,29.8,24,25,35.5,34.6,36.35,24.8,18,19.5,6.67,7.92
344,1/25/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
345,1/25/2019 13:00,32.6,26.8,27.8,27.675,26.775,28.525,27.6,20.8,22.3,7.12,10.24
346,1/25/2019 14:00,33.7,27.9,28.9,29.6,28.7,30.45,28.7,21.9,23.4,7.56,10.47
347,1/25/2019 15:00,33.85,28.05,29.05,30.015,29.115,30.865,28.85,22.05,23.55,8.01,11.3
348,1/25/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,7.56,6.49
349,1/25/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.56,5.43
350,1/25/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
351,1/26/2019 6:00,22.75,16.95,17.95,52.675,51.775,53.525,17.75,10.95,12.45,7.12,3.37
352,1/26/2019 7:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,7.12,4.78
353,1/26/2019 8:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,7.56,6.49
354,1/26/2019 9:00,28.6,22.8,23.8,38.955,38.055,39.805,23.6,16.8,18.3,7.56,7.56
355,1/26/2019 10:00,29.4,23.6,24.6,34.675,33.775,35.525,24.4,17.6,19.1,6.67,7.85
356,1/26/2019 11:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,6.67,8.08
357,1/26/2019 12:00,30.55,24.75,25.75,34.235,33.335,35.085,25.55,18.75,20.25,6.67,8.22
358,1/26/2019 13:00,31.3,25.5,26.5,27.675,26.775,28.525,26.3,19.5,21,5.78,8.31
359,1/26/2019 14:00,31.5,25.7,26.7,28.675,27.775,29.525,26.5,19.7,21.2,7.56,9.76
360,1/26/2019 15:00,31.3,25.5,26.5,30.015,29.115,30.865,26.3,19.5,21,7.56,9.59
361,1/26/2019 16:00,29.35,23.55,24.55,55.175,54.275,56.025,24.35,17.55,19.05,6.67,6.14
362,1/26/2019 17:00,27.85,22.05,23.05,58.045,57.145,58.895,22.85,16.05,17.55,7.12,5.43
363,1/26/2019 18:00,25.8,20,21,59.655,58.755,60.505,20.8,14,15.5,6.67,4.18
364,1/27/2019 6:00,22.75,16.95,17.95,49.2,48.3,50.05,17.75,10.95,12.45,5.78,3.52
365,1/27/2019 7:00,24.35,18.55,19.55,45.455,44.555,46.305,19.35,12.55,14.05,6.67,4.88
366,1/27/2019 8:00,27.65,21.85,22.85,38.02,37.12,38.87,22.65,15.85,17.35,5.78,6.27
367,1/27/2019 9:00,28.6,22.8,23.8,34.675,33.775,35.525,23.6,16.8,18.3,6.67,7.47
368,1/27/2019 10:00,29.2,23.4,24.4,35.9,35,36.75,24.2,17.4,18.9,6.67,7.72
369,1/27/2019 11:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,6.67,8
370,1/27/2019 12:00,30.55,24.75,25.75,27.675,26.775,28.525,25.55,18.75,20.25,6.67,8.77
371,1/27/2019 13:00,31.7,25.9,26.9,28.9,28,29.75,26.7,19.9,21.4,7.12,9.71
372,1/27/2019 14:00,31.5,25.7,26.7,30.015,29.115,30.865,26.5,19.7,21.2,7.12,9.59
373,1/27/2019 15:00,31.7,25.9,26.9,54,53.1,54.85,26.7,19.9,21.4,6.67,7.08
374,1/27/2019 16:00,29.35,23.55,24.55,58.045,57.145,58.895,24.35,17.55,19.05,5.78,5.54
375,1/27/2019 17:00,27.85,22.05,23.05,60,59.1,60.85,22.85,16.05,17.55,5.78,4.76
376,1/27/2019 18:00,25.8,20,21,59.035,58.135,59.885,20.8,14,15.5,6.67,4.18
377,1/28/2019 6:00,22.75,16.95,17.95,48.345,47.445,49.195,17.75,10.95,12.45,7.56,3.83
378,1/28/2019 7:00,24.35,18.55,19.55,45.5,44.6,46.35,19.35,12.55,14.05,7.12,5.1
379,1/28/2019 8:00,27.65,21.85,22.85,38.955,38.055,39.805,22.65,15.85,17.35,5.78,6.22
380,1/28/2019 9:00,28.2,22.4,23.4,34.675,33.775,35.525,23.2,16.4,17.9,6.67,7.47
381,1/28/2019 10:00,28.7,22.9,23.9,35.5,34.6,36.35,23.7,16.9,18.4,6.67,7.39
382,1/28/2019 11:00,29.8,24,25,34.235,33.335,35.085,24.8,18,19.5,5.33,7.36
383,1/28/2019 12:00,30.6,24.8,25.8,27.675,26.775,28.525,25.6,18.8,20.3,6.67,8.77
384,1/28/2019 13:00,31.5,25.7,26.7,29.6,28.7,30.45,26.5,19.7,21.2,8.01,10.33
385,1/28/2019 14:00,31.4,25.6,26.6,30.015,29.115,30.865,26.4,19.6,21.1,6.67,8.89
386,1/28/2019 15:00,31.7,25.9,26.9,55.175,54.275,56.025,26.7,19.9,21.4,7.12,7.46
387,1/28/2019 16:00,29.6,23.8,24.8,53.7,52.8,54.55,24.6,17.8,19.3,6.67,6.3
388,1/28/2019 17:00,27.7,21.9,22.9,54.7,53.8,55.55,22.7,15.9,17.4,6.67,5.34
389,1/28/2019 18:00,25.8,20,21,56.7,55.8,57.55,20.8,14,15.5,7.12,4.62
390,1/29/2019 6:00,24.35,18.55,19.55,48.345,47.445,49.195,19.35,12.55,14.05,7.56,4.78
391,1/29/2019 7:00,27.65,21.85,22.85,45.455,44.555,46.305,22.65,15.85,17.35,6.67,6.14
392,1/29/2019 8:00,28.2,22.4,23.4,38.955,38.055,39.805,23.2,16.4,17.9,6.67,7.09
393,1/29/2019 9:00,28.7,22.9,23.9,34.675,33.775,35.525,23.7,16.9,18.4,6.67,7.47
394,1/29/2019 10:00,29.8,24,25,33.775,32.875,34.625,24.8,18,19.5,7.12,8.68
395,1/29/2019 11:00,30.6,24.8,25.8,34.235,33.335,35.085,25.6,18.8,20.3,5.78,7.55
396,1/29/2019 12:00,31.5,25.7,26.7,27.675,26.775,28.525,26.5,19.7,21.2,7.12,9.84
397,1/29/2019 13:00,31.4,25.6,26.6,28.675,27.775,29.525,26.4,19.6,21.1,5.78,8.25
398,1/29/2019 14:00,31.7,25.9,26.9,30.015,29.115,30.865,26.7,19.9,21.4,7.12,9.59
399,1/29/2019 15:00,29.6,23.8,24.8,55.175,54.275,56.025,24.6,17.8,19.3,7.56,6.49
400,1/29/2019 16:00,27.7,21.9,22.9,58.045,57.145,58.895,22.7,15.9,17.4,6.67,4.99
401,1/29/2019 17:00,25.8,20,21,57.7,56.8,58.55,20.8,14,15.5,7.56,4.52
402,1/29/2019 18:00,23.3,17.5,18.5,59.1,58.2,59.95,18.3,11.5,13,7.12,3.07
403,1/30/2019 6:00,24.35,18.55,19.55,26.7,25.8,27.55,19.35,12.55,14.05,7.56,7.14
404,1/30/2019 7:00,27.65,21.85,22.85,14.98,14.08,15.83,22.65,15.85,17.35,7.56,9.43
405,1/30/2019 8:00,27.3,21.5,22.5,24.15,23.25,25,22.3,15.5,17,7.12,8.54
406,1/30/2019 9:00,28.6,22.8,23.8,11.98,11.08,12.83,23.6,16.8,18.3,6.67,9.31
407,1/30/2019 10:00,29.8,24,25,10.7,9.8,11.55,24.8,18,19.5,6.67,9.85
408,1/30/2019 11:00,31.3,25.5,26.5,10.26,9.36,11.11,26.3,19.5,21,6.67,10.33
409,1/30/2019 12:00,31.8,26,27,11.07,10.17,11.92,26.8,20,21.5,6.67,10.37
410,1/30/2019 13:00,32.2,26.4,27.4,11.7,10.8,12.55,27.2,20.4,21.9,6.67,10.56
411,1/30/2019 14:00,32.7,26.9,27.9,13.98,13.08,14.83,27.7,20.9,22.4,6.67,10.39
412,1/30/2019 15:00,29.6,23.8,24.8,16.98,16.08,17.83,24.6,17.8,19.3,6.67,9.23
413,1/30/2019 16:00,28.3,22.5,23.5,37.7,36.8,38.55,23.3,16.5,18,7.56,7.71
414,1/30/2019 17:00,26.3,20.5,21.5,24.59,23.69,25.44,21.3,14.5,16,7.12,8.14
415,1/30/2019 18:00,25.3,19.5,20.5,26.7,25.8,27.55,20.3,13.5,15,7.12,7.54
416,1/31/2019 6:00,24.35,18.55,19.55,26.7,25.8,27.55,19.35,12.55,14.05,7.56,7.14
417,1/31/2019 7:00,27.65,21.85,22.85,14.98,14.08,15.83,22.65,15.85,17.35,6.67,8.75
418,1/31/2019 8:00,28.3,22.5,23.5,12.7,11.8,13.55,23.3,16.5,18,7.12,10.03
419,1/31/2019 9:00,28.6,22.8,23.8,11.98,11.08,12.83,23.6,16.8,18.3,7.56,10.06
420,1/31/2019 10:00,30.3,24.5,25.5,10.7,9.8,11.55,25.3,18.5,20,8.01,11.67
421,1/31/2019 11:00,31.3,25.5,26.5,10.26,9.36,11.11,26.3,19.5,21,8.46,12.06
422,1/31/2019 12:00,31.8,26,27,11.07,10.17,11.92,26.8,20,21.5,8.01,12.11
423,1/31/2019 13:00,32.3,26.5,27.5,11.7,10.8,12.55,27.3,20.5,22,8.01,12.35
424,1/31/2019 14:00,34.3,28.5,29.5,13.98,13.08,14.83,29.3,22.5,24,7.12,11.99
425,1/31/2019 15:00,36.3,30.5,31.5,16.98,16.08,17.83,31.3,24.5,26,6.67,11.4
426,1/31/2019 16:00,37.3,31.5,32.5,40.9,40,41.75,32.3,25.5,27,7.56,11.23
427,1/31/2019 17:00,36.9,31.1,32.1,24.59,23.69,25.44,31.9,25.1,26.6,7.12,12.11
428,1/31/2019 18:00,36.3,30.5,31.5,26.6,25.7,27.45,31.3,24.5,26,7.56,11.83
429,5/1/2019 6:00,34.6,30.2,30.5,23.1,17.4,20.45,23.1,21.4,23.7,8.66,12.74
430,5/1/2019 7:00,35.9,31.5,31.8,11.38,5.68,8.73,24.4,22.7,25,8.22,14.01
431,5/1/2019 8:00,36.2,31.8,32.1,9.3,3.6,6.65,24.7,23,25.3,8.66,14.33
432,5/1/2019 9:00,36.2,31.8,32.1,8.38,2.68,5.73,24.7,23,25.3,8.22,14.39
433,5/1/2019 10:00,38.6,34.2,34.5,7.8,2.1,5.15,27.1,25.4,27.7,8.22,15.27
434,5/1/2019 11:00,40.6,36.2,36.5,6.66,0.96,4.01,29.1,27.4,29.7,8.22,16
435,5/1/2019 12:00,40.9,36.5,36.8,7.47,1.77,4.82,29.4,27.7,30,8.66,15.96
436,5/1/2019 13:00,41.6,37.2,37.5,8.4,2.7,5.75,30.1,28.4,30.7,8.22,16.24
437,5/1/2019 14:00,42.6,38.2,38.5,10.38,4.68,7.73,31.1,29.4,31.7,8.66,16.48
438,5/1/2019 15:00,42.6,38.2,38.5,14.33,8.63,11.68,31.1,29.4,31.7,9.11,17.54
439,5/1/2019 16:00,41.9,37.5,37.8,34.1,28.4,31.45,30.4,28.7,31,9.56,15.86
440,5/1/2019 17:00,43.2,38.8,39.1,20.99,15.29,18.34,31.7,30,32.3,8.66,16.12
441,5/1/2019 18:00,42.5,38.1,38.4,23,17.3,20.35,31,29.3,31.6,8.22,15.81
442,5/2/2019 6:00,42.38,37.98,38.28,23.1,17.4,20.45,30.88,29.18,31.48,8.22,15.63
443,5/2/2019 7:00,42.6,38.2,38.5,11.38,5.68,8.73,31.1,29.4,31.7,7.77,15.07
444,5/2/2019 8:00,43.1,38.7,39,9,3.3,6.35,31.6,29.9,32.2,9.56,18
445,5/2/2019 9:00,44.3,39.9,40.2,8.38,2.68,5.73,32.8,31.1,33.4,9.11,18.41
446,5/2/2019 10:00,44.8,40.4,40.7,7.1,1.4,4.45,33.3,31.6,33.9,9.11,18.62
447,5/2/2019 11:00,45.1,40.7,41,6.66,0.96,4.01,33.6,31.9,34.2,9.56,18.83
448,5/2/2019 12:00,45.2,40.8,41.1,7.8,2.1,5.15,33.7,32,34.3,9.11,18.78
449,5/2/2019 13:00,46.4,42,42.3,8.1,2.4,5.45,34.9,33.2,35.5,8.66,17.8
450,5/2/2019 14:00,47.2,42.8,43.1,10.38,4.68,7.73,35.7,34,36.3,9.11,19.38
451,5/2/2019 15:00,43.6,39.2,39.5,12.8,7.1,10.15,32.1,30.4,32.7,8.22,16.68
452,5/2/2019 16:00,42.8,38.4,38.7,34.1,28.4,31.45,31.3,29.6,31.9,8.66,15.18
453,5/2/2019 17:00,43.3,38.9,39.2,20.99,15.29,18.34,31.8,30.1,32.4,10,18.53
454,5/2/2019 18:00,41.6,37.2,37.5,23,17.3,20.35,30.1,28.4,30.7,8.66,15.44
455,5/3/2019 6:00,37.3,32.9,33.2,23.1,17.4,20.45,25.8,24.1,26.4,9.56,14.69
456,5/3/2019 7:00,46.2,41.8,42.1,11.38,5.68,8.73,34.7,33,35.3,9.11,18.99
457,5/3/2019 8:00,45.6,41.2,41.5,9.1,3.4,6.45,34.1,32.4,34.7,9.56,18.89
458,5/3/2019 9:00,46.6,42.2,42.5,8.38,2.68,5.73,35.1,33.4,35.7,9.11,19.27
459,5/3/2019 10:00,47.6,43.2,43.5,7.1,1.4,4.45,36.1,34.4,36.7,9.11,19.64
460,5/3/2019 11:00,48.2,43.8,44.1,6.66,0.96,4.01,36.7,35,37.3,9.11,19.84
461,5/3/2019 12:00,48.5,44.1,44.4,7.47,1.77,4.82,37,35.3,37.6,8.66,18.41
462,5/3/2019 13:00,49.6,45.2,45.5,8.1,2.4,5.45,38.1,36.4,38.7,8.66,18.67
463,5/3/2019 14:00,49.2,44.8,45.1,10.38,4.68,7.73,37.7,36,38.3,9.56,20.06
464,5/3/2019 15:00,47.6,43.2,43.5,13.38,7.68,10.73,36.1,34.4,36.7,8.22,17.94
465,5/3/2019 16:00,45.6,41.2,41.5,35.9,30.2,33.25,34.1,32.4,34.7,9.11,17.5
466,5/3/2019 17:00,44.3,39.9,40.2,20.99,15.29,18.34,32.8,31.1,33.4,9.11,17.76
467,5/3/2019 18:00,43.6,39.2,39.5,23.1,17.4,20.45,32.1,30.4,32.7,8.22,16.17
468,5/4/2019 6:00,35.5,31.1,31.4,23.2,17.5,20.55,24,22.3,24.6,8.66,13.14
469,5/4/2019 7:00,37.6,33.2,33.5,11.38,5.68,8.73,26.1,24.4,26.7,8.66,14.72
470,5/4/2019 8:00,38.1,33.7,34,9.1,3.4,6.45,26.6,24.9,27.2,9.11,16.12
471,5/4/2019 9:00,37.5,33.1,33.4,8.38,2.68,5.73,26,24.3,26.6,9.56,15.99
472,5/4/2019 10:00,38.5,34.1,34.4,7.1,1.4,4.45,27,25.3,27.6,8.22,15.3
473,5/4/2019 11:00,38.6,34.2,34.5,6.66,0.96,4.01,27.1,25.4,27.7,8.66,15.34
474,5/4/2019 12:00,38.9,34.5,34.8,7.47,1.77,4.82,27.4,25.7,28,8.22,15.3
475,5/4/2019 13:00,40.2,35.8,36.1,8.1,2.4,5.45,28.7,27,29.3,9.56,16.95
476,5/4/2019 14:00,40.6,36.2,36.5,10.38,4.68,7.73,29.1,27.4,29.7,8.22,15.81
477,5/4/2019 15:00,41.2,36.8,37.1,13.38,7.68,10.73,29.7,28,30.3,9.11,17.03
478,5/4/2019 16:00,41.9,37.5,37.8,34.1,28.4,31.45,30.4,28.7,31,8.66,14.79
479,5/4/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,8.66,16.29
480,5/4/2019 18:00,43.8,39.4,39.7,23.2,17.5,20.55,32.3,30.6,32.9,8.66,16.17
481,5/5/2019 6:00,42.38,37.98,38.28,23.1,17.4,20.45,30.88,29.18,31.48,9.11,16.81
482,5/5/2019 7:00,46.6,42.2,42.5,11.38,5.68,8.73,35.1,33.4,35.7,9.11,19.16
483,5/5/2019 8:00,47.96,43.56,43.86,8.4,2.7,5.75,36.46,34.76,37.06,8.66,18.1
484,5/5/2019 9:00,50.6,46.2,46.5,8.38,2.68,5.73,39.1,37.4,39.7,9.56,20.6
485,5/5/2019 10:00,50.1,45.7,46,7.3,1.6,4.65,38.6,36.9,39.2,9.11,20.46
486,5/5/2019 11:00,50.6,46.2,46.5,6.66,0.96,4.01,39.1,37.4,39.7,9.56,20.63
487,5/5/2019 12:00,50.6,46.2,46.5,7.47,1.77,4.82,39.1,37.4,39.7,8.66,18.97
488,5/5/2019 13:00,46.43,40.9,40.7,8.1,2.4,5.45,57.1,55.4,57.7,8.66,17.59
489,5/5/2019 14:00,52.1,47.7,48,10.38,4.68,7.73,40.6,38.9,41.2,8.66,19.33
490,5/5/2019 15:00,48.6,44.2,44.5,13.38,7.68,10.73,37.1,35.4,37.7,8.22,18.24
491,5/5/2019 16:00,44.6,40.2,40.5,34.1,28.4,31.45,33.1,31.4,33.7,9.56,17.17
492,5/5/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,8.66,16.29
493,5/5/2019 18:00,43.6,39.2,39.5,23.1,17.4,20.45,32.1,30.4,32.7,8.66,16.17
494,5/6/2019 6:00,35.5,31.1,31.4,23.1,17.4,20.45,24,22.3,24.6,8.66,13.14
495,5/6/2019 7:00,37.6,33.2,33.5,11.38,5.68,8.73,26.1,24.4,26.7,9.11,15.78
496,5/6/2019 8:00,38.1,33.7,34,9.5,3.8,6.85,26.6,24.9,27.2,9.56,16.12
497,5/6/2019 9:00,37.5,33.1,33.4,8.38,2.68,5.73,26,24.3,26.6,8.66,14.9
498,5/6/2019 10:00,38.5,34.1,34.4,7.9,2.2,5.25,27,25.3,27.6,8.66,15.27
499,5/6/2019 11:00,38.6,34.2,34.5,6.66,0.96,4.01,27.1,25.4,27.7,8.22,15.34
500,5/6/2019 12:00,38.9,34.5,34.8,7.47,1.77,4.82,27.4,25.7,28,8.66,15.3
501,5/6/2019 13:00,40.2,35.8,36.1,8.1,2.4,5.45,28.7,27,29.3,9.11,16.95
502,5/6/2019 14:00,40.6,36.2,36.5,10.38,4.68,7.73,29.1,27.4,29.7,8.66,15.81
503,5/6/2019 15:00,41.2,36.8,37.1,13.38,7.68,10.73,29.7,28,30.3,8.66,15.83
504,5/6/2019 16:00,41.9,37.5,37.8,34.1,28.4,31.45,30.4,28.7,31,9.56,15.86
505,5/6/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,9.11,17.55
506,5/6/2019 18:00,43.8,39.4,39.7,23.1,17.4,20.45,32.3,30.6,32.9,8.66,16.17
507,5/7/2019 6:00,35.5,31.1,31.4,23.4,17.7,20.75,24,22.3,24.6,8.66,13.14
508,5/7/2019 7:00,37.6,33.2,33.5,11.38,5.68,8.73,26.1,24.4,26.7,9.56,15.78
509,5/7/2019 8:00,38.1,33.7,34,9.3,3.6,6.65,26.6,24.9,27.2,9.11,16.12
510,5/7/2019 9:00,37.5,33.1,33.4,8.38,2.68,5.73,26,24.3,26.6,9.11,15.99
511,5/7/2019 10:00,38.5,34.1,34.4,7.3,1.6,4.65,27,25.3,27.6,9.11,16.43
512,5/7/2019 11:00,38.6,34.2,34.5,6.66,0.96,4.01,27.1,25.4,27.7,8.66,15.34
513,5/7/2019 12:00,38.9,34.5,34.8,7.47,1.77,4.82,27.4,25.7,28,8.66,15.3
514,5/7/2019 13:00,40.2,35.8,36.1,8.1,2.4,5.45,28.7,27,29.3,8.66,15.75
515,5/7/2019 14:00,40.6,36.2,36.5,10.38,4.68,7.73,29.1,27.4,29.7,9.56,17.01
516,5/7/2019 15:00,41.2,36.8,37.1,13.38,7.68,10.73,29.7,28,30.3,9.11,17.03
517,5/7/2019 16:00,41.9,37.5,37.8,34.1,28.4,31.45,30.4,28.7,31,9.11,15.86
518,5/7/2019 17:00,43.6,39.2,39.5,20.99,15.29,18.34,32.1,30.4,32.7,8.66,16.29
519,5/7/2019 18:00,43.8,39.4,39.7,23.1,17.4,20.45,32.3,30.6,32.9,10,18.58
520,5/8/2019 6:00,42.38,37.98,38.28,23.9,18.2,21.25,30.88,29.18,31.48,8.22,15.6
521,5/8/2019 7:00,46.6,42.2,42.5,11.38,5.68,8.73,35.1,33.4,35.7,9.11,19.16
522,5/8/2019 8:00,47.96,43.56,43.86,9.1,3.4,6.45,36.46,34.76,37.06,8.66,18.07
523,5/8/2019 9:00,47.9,43.5,43.8,8.38,2.68,5.73,36.4,34.7,37,9.11,19.61
524,5/8/2019 10:00,48.6,44.2,44.5,7.1,1.4,4.45,37.1,35.4,37.7,8.66,18.41
525,5/8/2019 11:00,48.5,44.1,44.4,6.66,0.96,4.01,37,35.3,37.6,8.66,18.42
